Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Log_Volume,Daily_Range,MA_20,MA_50,Signal,Crossover,Year,Month,Day,DayOfWeek,Lag_Close
2008-12-17,95.06711737494132,96.36967376177464,92.45220734869436,93.4903335571289,6476068,0.0,0.0,15.68362424844804,3.9174664130802768,100.69699478149414,103.5281396484375,0,0.0,2008,12,17,2,93.89186096191406
2008-12-18,93.02022618405434,100.69845572717482,92.45219482660995,99.99331665039062,5723936,0.0,0.0,15.560167413308601,8.246260900564863,100.96974868774414,102.9123403930664,0,0.0,2008,12,18,3,93.4903335571289
2008-12-19,98.52427535086451,104.59634798680248,96.78100407993362,100.59073638916016,4943988,0.0,0.0,15.413683053198096,7.815343906868861,101.3668815612793,102.36397689819336,0,0.0,2008,12,19,4,99.99331665039062
2008-12-22,101.75616572548633,101.75616572548633,98.60260482221264,100.00309753417967,4106852,0.0,0.0,15.22816759974882,3.1535609032736858,101.40703544616699,101.95377243041992,0,0.0,2008,12,22,0,100.59073638916016
2008-12-23,96.99644659943073,100.208767061867,96.41861805651187,98.05416107177734,3567120,0.0,0.0,15.087269385829046,3.7901490053551186,101.21801681518555,101.67241195678712,0,0.0,2008,12,23,1,100.00309753417967
2008-12-24,97.29027570031216,98.86705345854509,92.50117086834652,93.65682220458984,9148436,0.0,0.0,16.02909360298823,6.3658825901985665,100.9648509979248,101.4171939086914,0,0.0,2008,12,24,2,98.05416107177734
2008-12-26,91.12027238473674,96.95729502769552,91.12027238473674,92.38365173339844,3154564,0.0,0.0,14.96436116806494,5.837022642958786,100.41836624145508,101.22139709472657,0,0.0,2008,12,26,4,93.65682220458984
2008-12-29,93.23567590740834,93.92123234790398,90.10170360799964,93.39237213134766,4875608,0.0,0.0,15.39975557768877,3.8195287399043423,99.92231750488281,100.85867660522462,0,0.0,2008,12,29,0,92.38365173339844
2008-12-30,94.99856882642122,96.66349219760592,92.06046875962468,94.5186767578125,3522528,0.0,0.0,15.074689755510295,4.603023437981236,99.16967430114747,100.4411898803711,0,0.0,2008,12,30,1,93.39237213134766
2008-12-31,96.42843131229084,96.42843131229084,92.50117370788962,93.60785675048828,2543696,0.0,0.0,14.749129092575147,3.9272576044012197,98.32496910095215,100.19862075805663,0,0.0,2008,12,31,2,94.5186767578125
2009-01-02,97.35881896455538,99.64074763514574,96.79078760412864,97.6036605834961,5375740,0.0,0.0,15.497406982941236,2.8499600310171047,97.98659820556641,100.22325912475586,0,0.0,2009,1,2,4,93.60785675048828
2009-01-05,98.32839256556852,102.44173169679748,97.54489939771538,100.92371368408205,4829776,0.0,0.0,15.390310854790641,4.896832299082092,97.79513168334961,100.47452865600586,0,0.0,2009,1,5,0,97.6036605834961
2009-01-06,100.87474278665144,102.24585579540206,97.59386522999824,99.1902313232422,5918992,0.0,0.0,15.593676891039962,4.651990565403821,97.37400436401367,100.54511108398438,0,0.0,2009,1,6,1,100.92371368408205
2009-01-07,101.65823406958806,101.81493030525364,91.0027286497172,98.8768310546875,9013828,0.0,0.0,16.01427051156244,10.812201655536441,97.20751113891602,100.34561981201172,0,0.0,2009,1,7,2,99.1902313232422
2009-01-09,97.91709046514592,107.69116983347668,94.9985786265675,105.17420196533205,14219980,0.0,0.0,16.470158646192203,12.692591206909185,97.35147857666016,100.32055358886718,0,0.0,2009,1,9,4,98.8768310546875
2009-01-12,100.21855930434155,103.81283507265572,98.93559175249368,100.39484405517578,7595416,0.0,0.0,15.843055597047274,4.877243320162037,97.07235717773438,100.19736923217773,0,0.0,2009,1,12,0,105.17420196533205
2009-01-13,97.85831910895322,105.18398062353045,95.62536429123222,102.96082305908205,13359808,0.0,0.0,16.407761429563394,9.558616332298229,97.2486442565918,100.31415969848632,0,0.0,2009,1,13,1,100.39484405517578
2009-01-14,103.42108798292035,109.2189320726278,103.42108798292035,105.56590270996094,5958904,0.0,0.0,15.600397297329843,5.797844089707439,97.81324844360351,100.4912287902832,0,0.0,2009,1,14,2,102.96082305908205
2009-01-15,101.85410021244226,102.4417200213602,97.61344512026672,99.98351287841795,7171524,0.0,0.0,15.785628881731384,4.828274901093479,98.2128303527832,100.37233352661133,0,0.0,2009,1,15,3,105.56590270996094
2009-01-16,99.64074929601514,101.65824187868397,95.29235968011513,98.5242691040039,9790076,0.0,0.0,16.096879879644302,6.3658821985688405,98.4444507598877,100.23718048095704,0,0.0,2009,1,16,4,99.98351287841795
2009-01-19,101.44278907973766,101.44278907973766,95.4490587950214,98.08355712890624,6868376,0.0,0.0,15.74243839174691,5.993730284716264,98.67411193847656,100.05443084716796,0,0.0,2009,1,19,0,98.5242691040039
2009-01-20,96.8985394191282,99.48406380664726,95.97793237066344,97.24131774902344,4635196,0.0,0.0,15.34918925877575,3.506131435983818,98.5365119934082,100.00722610473633,0,0.0,2009,1,20,1,98.08355712890624
2009-01-21,96.1737805180438,98.13251331881862,94.99854083757891,96.42841339111328,3669860,0.0,0.0,15.115664344654089,3.1339724812397094,98.32839584350586,99.95198974609374,0,0.0,2009,1,21,2,97.24131774902344
2009-01-22,96.9572848088279,98.72993580672544,94.6361849769796,97.27068328857422,4848136,0.0,0.0,15.394105065407915,4.093750829745829,98.19177513122558,99.93788650512695,0,0.0,2009,1,22,3,96.42841339111328
2009-01-23,95.99752563547308,97.7212086455258,94.66558332990508,95.22382354736328,3031220,0.0,0.0,14.924476066611858,3.0556253156207305,98.05025825500488,99.78510559082031,0,0.0,2009,1,23,4,97.27068328857422
2009-01-27,96.17378586541486,100.87474484865308,96.17378586541486,97.76036071777344,5243956,0.0,0.0,15.472586923984665,4.700958983238223,98.25543518066407,99.59961349487304,0,0.0,2009,1,27,1,95.22382354736328
2009-01-28,93.64184354666044,100.49945071969042,93.64184354666044,99.99695587158205,4789396,0.75,0.0,15.381915074197495,6.857607173029976,98.63610038757324,99.52780090332031,0,0.0,2009,1,28,2,97.76036071777344
2009-01-29,100.9034165688854,102.07591256464502,97.76034912421298,101.28768157958984,10017036,0.0,0.0,16.119797901307756,4.315563440432044,99.03086585998535,99.4581022644043,0,0.0,2009,1,29,3,99.99695587158205
2009-01-30,99.5141757906728,101.48475352910197,98.19388630043484,100.81475830078124,8707524,0.0,0.0,15.979698152306314,3.2908672286671248,99.34566993713379,99.39481079101563,0,0.0,2009,1,30,4,101.28768157958984
2009-02-02,100.26299474748592,100.26299474748592,95.99669506901664,96.81448364257812,3234692,0.0,0.0,14.98944458187757,4.266299678469281,99.50600128173828,99.29793579101562,1,1.0,2009,2,2,0,100.81475830078124
2009-02-03,97.14950424581104,100.46007318175953,97.14950424581104,98.49935150146484,3808560,0.0,0.0,15.152761985471228,3.3105689359484813,99.55078582763672,99.37519927978515,1,0.0,2009,2,3,1,96.81448364257812
2009-02-04,99.12004263770534,101.07091906322462,97.14946524928176,98.2628402709961,2484756,0.0,0.0,14.725685426011111,3.921453813942861,99.41774215698243,99.44969131469726,0,-1.0,2009,2,4,2,98.49935150146484
2009-02-05,98.52889978031008,99.04125126191306,94.2428926398666,95.15921020507812,4341548,0.0,0.0,15.28374175484089,4.7983586220464645,99.21619110107422,99.49991394042969,0,0.0,2009,2,5,3,98.2628402709961
2009-02-06,96.55831312686828,100.08564621998208,95.96713978119357,99.08065032958984,6840388,0.0,0.0,15.738355159326648,4.118506438788515,99.22638206481933,99.49752655029297,0,0.0,2009,2,6,4,95.15921020507812
2009-02-09,98.52886014771693,103.18928004368342,97.86871558198234,101.48472595214844,4595224,0.0,0.0,15.340528278840798,5.320564461701082,99.04190826416016,99.49053039550782,0,0.0,2009,2,9,0,99.08065032958984
2009-02-10,101.87886120679283,104.04649655161822,100.6965146550699,103.37649536132812,6790772,0.0,0.0,15.731075336943226,3.3499818965483144,99.19099082946778,99.58365753173828,0,0.0,2009,2,10,1,101.48472595214844
2009-02-11,102.07592358434007,103.06121242202676,100.89357697911608,101.43548583984376,4502732,0.0,0.0,15.32019510372163,2.1676354429106794,99.11472396850586,99.5461003112793,0,0.0,2009,2,11,2,103.37649536132812
2009-02-12,100.8935894112681,101.62270564648858,99.33683405864424,100.47976684570312,2844372,0.0,0.0,14.86085321461063,2.2858715878443405,98.86041717529297,99.4894287109375,0,0.0,2009,2,12,3,101.43548583984376
2009-02-13,100.49948250856872,102.47006059697205,99.90830908204774,100.73595428466795,3257208,0.0,0.0,14.996381251680715,2.5617515149243104,98.89803924560547,99.31271697998046,0,0.0,2009,2,13,4,100.47976684570312
2009-02-16,100.02651302193031,101.47488865704534,98.13475745853874,98.67666625976562,2501996,0.0,0.0,14.732599770967507,3.3401311985065973,98.90565910339356,99.0762110900879,0,0.0,2009,2,16,0,100.73595428466795
2009-02-17,97.74067058297916,98.4894878311483,94.58774572546368,95.62229919433594,2950388,0.0,0.0,14.897447584029436,3.901742105684619,98.78259620666503,98.90123550415039,0,0.0,2009,2,17,1,98.67666625976562
2009-02-18,94.85377054736676,96.73567007859812,93.99656793888944,94.73553466796876,2629412,0.0,0.0,14.78227118532613,2.7391021397086774,98.65730705261231,98.7008853149414,0,0.0,2009,2,18,2,95.62229919433594
2009-02-19,94.98183705346456,97.11005838278231,94.3906637937957,96.45977020263672,3477072,0.0,0.0,15.061701405880331,2.719394588986617,98.65887489318848,98.47782516479492,1,1.0,2009,2,19,3,94.73553466796876
2009-02-20,95.86860134308247,96.06565910534988,91.4939166152563,93.41522979736328,4771388,0.0,0.0,15.37814801544405,4.571742490093584,98.46610221862792,98.30199584960937,1,0.0,2009,2,20,4,96.45977020263672
2009-02-24,92.6171400883116,93.7403716395535,90.74509151205848,92.40037536621094,4495532,0.0,0.0,15.318594795054029,2.995280127495022,98.3249298095703,98.10410629272461,1,0.0,2009,2,24,1,93.41522979736328
2009-02-25,92.61716337794137,95.53361632988376,92.61716337794137,94.73553466796876,5517928,0.0,0.0,15.523513166695798,2.9164529519423894,98.17368850708007,97.87927154541016,1,0.0,2009,2,25,2,92.40037536621094
2009-02-26,94.784753331017,96.67650844639742,93.99652253408546,95.02122497558594,8808288,0.0,0.0,15.991203767927217,2.679985912311963,97.92490196228027,97.79099441528321,1,0.0,2009,2,26,3,94.73553466796876
2009-02-27,94.9818512641106,96.36125574304997,89.71055557673516,95.19861602783205,6750148,0.0,0.0,15.725075136679157,6.650700166314806,97.62044868469238,97.80949035644531,0,-1.0,2009,2,27,4,95.02122497558594
2009-03-02,93.42510083200172,94.98185619342246,89.62188182017022,90.61702728271484,3988944,0.0,0.0,15.199037342875718,5.359974373252243,97.11056213378906,97.78199340820312,0,0.0,2009,3,2,0,95.19861602783205
2009-03-03,89.07009460722537,91.82890284727218,86.57731550735659,87.92716217041016,3560896,0.0,0.0,15.085523037382172,5.251587339915588,96.66619606018067,97.66269943237305,0,0.0,2009,3,3,1,90.61702728271484
2009-03-04,88.28188634751329,91.52348926732654,87.92718474535754,90.75495910644533,3258300,0.0,0.0,14.996716451844701,3.596304521969003,96.27897644042969,97.60799194335938,0,0.0,2009,3,4,2,87.92716217041016
2009-03-05,91.62204237179004,92.79453287646756,90.25248801928142,91.27719116210938,4284496,0.0,0.0,15.270513716892676,2.5420448571861414,95.92969398498535,97.43366943359375,0,0.0,2009,3,5,3,90.75495910644533
2009-03-06,90.64655165313786,95.54343722236204,90.18346480607804,94.9227066040039,5805604,0.0,0.0,15.57433438818312,5.359972416284009,95.91786880493164,97.32030883789062,0,0.0,2009,3,6,4,91.27719116210938
2009-03-09,92.83390856370356,94.58772136119735,90.44950855164495,91.23773956298828,4535184,0.0,0.0,15.327376434525128,4.1382128095524,95.52572326660156,97.1450016784668,0,0.0,2009,3,9,0,94.9227066040039
2009-03-12,90.97171853312116,95.57301867625944,90.97171853312116,94.07537841796876,8617456,0.0,0.0,15.969300587514464,4.601300143138275,95.15525588989257,97.06542602539062,0,0.0,2009,3,12,3,91.23773956298828
2009-03-13,93.2772813048869,100.49944618589284,93.2772813048869,99.87871551513672,10199700,0.0,0.0,16.137868964099354,7.222164881005938,94.98036689758301,97.18986389160156,0,0.0,2009,3,13,4,94.07537841796876
2009-03-16,100.49946967047003,103.02180689592464,99.0018293118511,102.43063354492188,4672896,0.0,0.0,15.357289779924558,4.019977584073544,95.03012428283691,97.39080352783203,0,0.0,2009,3,16,0,99.87871551513672
2009-03-17,101.48474959822047,102.0759228968509,97.15932922441766,98.04608917236328,6946172,0.0,0.0,15.753701418396957,4.916593672433237,94.90844039916992,97.48387786865234,0,0.0,2009,3,17,1,102.43063354492188
2009-03-18,98.52888537285789,101.38622304867074,98.52888537285789,99.54373168945312,6413800,0.0,0.0,15.673962632873039,2.8573376758128575,94.84882926940918,97.58437896728516,0,0.0,2009,3,18,2,98.04608917236328
2009-03-19,99.6127234607306,102.07594609823632,98.84419920057424,101.47492218017578,7382584,0.0,0.0,15.814634406248798,3.2317468976620773,94.98874206542969,97.7417202758789,0,0.0,2009,3,19,3,99.54373168945312
2009-03-20,104.22387908466264,104.22387908466264,99.61272158318351,100.46006774902344,4139380,0.0,0.0,15.236056817714518,4.611157501479127,95.23063049316406,97.79884841918945,0,0.0,2009,3,20,4,101.47492218017578
2009-03-23,103.356779563495,104.36176917725086,100.69650020390075,102.40105438232422,4587312,0.0,0.0,15.338805007571352,3.665268973350109,95.61390647888183,97.8283952331543,0,0.0,2009,3,23,0,100.46006774902344
2009-03-24,102.90361409473245,104.93330759195874,100.93303554840458,102.79523468017578,6681544,0.0,0.0,15.714859806195165,4.000272043554162,95.9306797027588,97.90049530029297,0,0.0,2009,3,24,1,102.40105438232422
2009-03-25,99.24815436284293,104.420927344894,99.24815436284293,103.65239715576172,3831616,0.0,0.0,15.15879746526984,5.172772982051072,96.44253807067871,97.99600662231445,0,0.0,2009,3,25,2,102.79523468017578
2009-03-26,101.02167676519343,113.8895475258203,101.02167676519343,110.0469207763672,15230328,0.0,0.0,16.538799326739138,12.867870760626872,97.32486534118652,98.09346099853515,0,0.0,2009,3,26,3,103.65239715576172
2009-03-27,105.75108006592048,115.27882050524391,105.75108006592048,113.27867889404295,7079424,0.0,0.0,15.772703247682546,9.527740439323438,98.25202255249023,98.3511376953125,0,0.0,2009,3,27,4,110.0469207763672
2009-03-30,105.17956456213092,112.3229073544068,102.07590527996967,103.11045837402344,5148188,0.0,0.0,15.454155560310952,10.24700207443712,98.6564842224121,98.35413040161133,1,1.0,2009,3,30,0,113.27867889404295
2009-03-31,103.45534974488314,107.1797471466806,103.45534974488314,106.12548065185548,4777672,0.0,0.0,15.379464165848589,3.724397401797461,99.20282745361328,98.36532196044922,1,0.0,2009,3,31,1,103.11045837402344
2009-04-01,105.62295226770549,109.1305777546877,102.5685571927998,107.29794311523438,6724568,0.0,0.0,15.721278392179045,6.5620205618879055,100.03687324523926,98.51161056518555,1,0.0,2009,4,1,2,106.12548065185548
2009-04-02,107.52458023369216,115.67291445639428,107.52458023369216,114.04718780517578,8503764,0.0,0.0,15.95601956456753,8.148334222702118,101.34287452697754,98.82206893920899,1,0.0,2009,4,2,3,107.29794311523438
2009-04-06,115.23940272630692,117.05233694987662,113.44618149984092,114.20484924316406,5414580,0.0,0.0,15.50460605776876,3.6061554500357005,102.51536903381347,99.14449478149415,1,0.0,2009,4,6,0,114.04718780517578
2009-04-08,115.29846992138606,120.9343280647836,110.54938356666749,119.05242919921876,10193512,0.0,0.0,16.137262095541026,10.384944498116113,103.90413093566895,99.58071701049805,1,0.0,2009,4,8,2,114.20484924316406
2009-04-09,120.59936585428608,122.15612718528168,117.10159012893708,118.73716735839844,6586724,0.0,0.0,15.700566817851973,5.0545370563446,105.09485397338867,100.02689208984376,1,0.0,2009,4,9,3,119.05242919921876
2009-04-13,119.121431633308,120.00819167028052,113.3476409091775,116.7074737548828,4121008,0.0,0.0,15.231608594254508,6.660550761103025,106.3683406829834,100.41562789916992,1,0.0,2009,4,13,0,118.73716735839844
2009-04-15,108.6872275843392,114.64822605626806,108.39164088325182,113.84029388427734,9767236,0.0,0.0,16.09454417951865,6.256585173016234,107.35658645629883,100.78795730590821,1,0.0,2009,4,15,2,116.7074737548828
2009-04-16,114.29347897410574,116.06699847542808,111.77114253327042,112.72686767578124,8868964,0.0,0.0,15.99806866202089,4.295855942157658,107.99899406433106,101.08728744506836,1,0.0,2009,4,16,3,113.84029388427734
2009-04-17,113.66293123328477,118.13614548620984,111.35735267735436,112.9338150024414,6664024,0.0,0.0,15.712234214322379,6.778792808855485,108.52415313720704,101.34602462768555,1,0.0,2009,4,17,4,112.72686767578124
2009-04-20,108.9236953966948,114.64822189445876,108.9236953966948,110.62825012207033,5330200,0.0,0.0,15.4888995065004,5.724526497763961,109.15326118469238,101.53283599853516,1,0.0,2009,4,20,0,112.9338150024414
2009-04-21,114.21467560417594,115.96849452091033,107.39648175683284,108.5295639038086,11488980,0.0,0.0,16.256898960078367,8.572012764077485,109.60255279541016,101.6871321105957,1,0.0,2009,4,21,1,110.62825012207033
2009-04-22,110.35235590976444,111.25881687947086,105.84959048407012,106.99252319335938,6584924,0.0,0.0,15.700293503573016,5.4092263954007365,109.87843284606933,101.89069290161133,1,0.0,2009,4,22,2,108.5295639038086
2009-04-23,108.28325443179072,112.88454896745618,107.435908349462,111.94852447509766,7373712,0.0,0.0,15.813431936487206,5.448640617994187,110.45285568237304,102.15967636108398,1,0.0,2009,4,23,3,106.99252319335938
2009-04-24,110.34252064574038,115.67293188146532,110.34252064574038,115.0620574951172,5377524,0.0,0.0,15.497738789113681,5.330411235724938,111.08590583801269,102.49566070556641,1,0.0,2009,4,24,4,111.94852447509766
2009-04-27,115.05216765617222,119.96876114337086,112.8155669049326,118.60906982421876,8141124,0.0,0.0,15.912438934817306,7.15319423843826,111.87659759521485,102.96465789794922,1,0.0,2009,4,27,0,115.0620574951172
2009-04-28,118.0573015025939,119.78155693615052,113.57423737534666,117.93907165527344,8388692,0.0,0.0,15.942395285617017,6.207319560803867,112.59093132019044,103.34182632446289,1,0.0,2009,4,28,1,118.60906982421876
2009-04-29,118.6288097302336,123.9493709639816,118.6288097302336,122.88525390625,10531292,0.0,0.0,16.169861668594628,5.320561233747995,113.23284797668457,103.76983688354493,1,0.0,2009,4,29,2,117.93907165527344
2009-04-30,122.5896453857422,122.5896453857422,122.5896453857422,122.5896453857422,0,0.0,0.0,0.0,0.0,113.69839630126953,104.1540998840332,1,0.0,2009,4,30,3,122.88525390625
2009-05-04,124.34346985674874,137.86162991450422,124.1759755403478,131.31932067871094,11142936,0.0,0.0,16.22631640223954,13.685654374156414,115.10883941650391,104.75177658081054,1,0.0,2009,5,4,0,122.5896453857422
2009-05-05,131.83159971456925,133.0040954209581,125.34839665155842,128.28456115722656,8822316,0.0,0.0,15.992795091896486,7.655698769399677,116.21679344177247,105.30787246704102,1,0.0,2009,5,5,1,131.31932067871094
2009-05-06,125.7721177729031,128.02843157439767,121.1905247635494,125.20064544677734,52522096,0.0,0.0,17.776744534248394,6.837906810848267,117.1119285583496,105.7971662902832,1,0.0,2009,5,6,2,128.28456115722656
2009-05-07,125.3287455676564,127.10226555210438,122.03787830213476,124.4813995361328,7738864,0.0,0.0,15.861765593986219,5.064387249969627,117.63363914489746,106.31326095581055,1,0.0,2009,5,7,3,125.20064544677734
2009-05-08,123.75228766958308,126.51109663036996,121.88023873190627,124.33361053466795,9001752,0.0,0.0,16.012929894111544,4.630857898463688,118.14007720947265,106.88748718261719,1,0.0,2009,5,8,4,124.4813995361328
2009-05-11,125.82141665102554,126.04803795245172,120.00821102658504,121.23982238769533,5298612,0.0,0.0,15.482955646160216,6.039826925866677,118.24944686889648,107.41757293701171,1,0.0,2009,5,11,0,124.33361053466795
2009-05-12,120.20520442065532,127.259868110673,120.20520442065532,126.3336944580078,9487452,0.0,0.0,16.06548074678706,7.0546636900176765,118.62927322387695,108.01505142211914,1,0.0,2009,5,12,1,121.23982238769533
2009-05-13,126.51104942963988,127.0825215978558,121.1904912760569,122.51078033447266,7324800,0.0,0.0,15.806776545262874,5.892030321798899,118.91943855285645,108.59696243286133,1,0.0,2009,5,13,2,126.3336944580078
2009-05-14,121.781696749804,123.55521660538368,119.27906077032912,122.13639831542967,9443176,0.0,0.0,16.060803028112744,4.276155835054553,119.33424377441406,109.1916828918457,1,0.0,2009,5,14,3,122.51078033447266
2009-05-15,122.96405583146128,129.04328358842994,122.96405583146128,126.9150619506836,10942472,0.0,0.0,16.20816238060069,6.079227756968663,120.04365348815918,109.8352734375,1,0.0,2009,5,15,4,122.13639831542967
2009-05-18,151.064453821895,155.99089716369238,136.95512490196714,146.58139038085938,73380,0.0,0.0,11.203420325507887,19.035772261725242,121.72603225708008,110.86647674560547,1,0.0,2009,5,18,0,126.9150619506836
2009-05-19,147.79338430851064,147.79338430851064,129.19111885923022,131.9794921875,13015576,0.0,0.0,16.381657428889493,18.602265449280424,122.79359436035156,111.60209426879882,1,0.0,2009,5,19,1,146.58139038085938
2009-05-20,132.02871800288537,138.32471673702102,130.6493134864373,133.3391571044922,8507664,0.0,0.0,15.956478079820902,7.675403250583713,124.03407402038575,112.45653686523437,1,0.0,2009,5,20,2,131.9794921875
2009-05-21,132.0287658511583,134.98463374334844,126.90526150469546,127.58511352539062,4459324,0.0,0.0,15.310507967250913,8.07937223865298,125.0637035369873,113.24969589233399,1,0.0,2009,5,21,3,133.3391571044922
2009-05-22,124.14642204793384,127.10228923955133,124.14642204793384,124.94450378417967,5861456,0.0,0.0,15.58390876546097,2.955867191617486,125.7135025024414,113.93348678588868,1,0.0,2009,5,22,4,127.58511352539062
2009-05-25,125.32876102156622,126.90522342435322,122.69804419789688,124.41243743896484,5673644,0.0,0.0,15.551342326302652,4.207179226456347,126.18102149963379,114.59619171142577,1,0.0,2009,5,25,0,124.94450378417967
2009-05-26,125.12184108599344,126.048015066881,122.27435373061196,123.052734375,6058900,0.0,0.0,15.617038988463715,3.7736613362690434,126.40320472717285,115.15879226684571,1,0.0,2009,5,26,1,124.41243743896484
2009-05-27,124.30406556822189,128.48169359362828,124.30406556822189,127.80184173583984,9222868,0.0,0.0,16.0371967184956,4.177628025406392,126.89634323120117,115.89007431030274,1,0.0,2009,5,27,2,123.052734375
2009-05-28,122.84582354853426,132.79724133205437,122.84582354853426,130.688720703125,16863676,0.0,0.0,16.640672576913992,9.951417783520114,127.28651657104493,116.62234115600586,1,0.0,2009,5,28,3,127.80184173583984
2009-05-29,131.78239188629996,139.91102540452033,128.60976640289678,138.84690856933594,13871224,0.0,0.0,16.44532710850638,11.30125900162355,128.0993797302246,117.40170501708984,1,0.0,2009,5,29,4,130.688720703125
2009-06-01,132.68884259702222,139.88145109244377,132.68884259702222,137.47735595703125,7905804,0.0,0.0,15.88310785772305,7.192608495421553,128.40728149414062,118.10263946533203,1,0.0,2009,6,1,0,138.84690856933594
2009-06-02,137.94046781525503,139.91104592690152,135.96988970360854,136.90591430664062,4118172,0.0,0.0,15.230920176372246,3.941156223292978,128.83834915161134,118.87983596801757,1,0.0,2009,6,2,1,137.47735595703125
2009-06-03,135.9698914531509,138.87649420522914,134.61018772763762,137.31973266601562,3914944,0.0,0.0,15.180311838777069,4.266306477591513,129.44430351257324,119.63535598754883,1,0.0,2009,6,3,2,136.90591430664062
2009-06-04,135.37871334233498,139.71398509420015,135.25062095686644,139.35928344726562,7020704,0.0,0.0,15.764374198309932,4.463364137333713,130.18819770812988,120.39304321289063,1,0.0,2009,6,4,3,137.31973266601562
2009-06-05,139.71399993890984,143.59604155285862,137.22121360574548,142.1476593017578,13220132,0.0,0.0,16.39725145285158,6.374827947113147,131.0789001464844,121.22679504394532,1,0.0,2009,6,5,4,139.35928344726562
2009-06-08,142.8078188474137,147.7441153267992,141.881644595259,146.2366180419922,9267824,0.0,0.0,16.042059282180908,5.862470731540213,132.32873992919923,122.10350631713867,1,0.0,2009,6,8,0,142.1476593017578
2009-06-09,144.06891543917536,156.66091040743217,144.06891543917536,154.12872314453125,9690708,0.0,0.0,16.08667814940494,12.591994968256813,133.7184913635254,123.13017608642578,1,0.0,2009,6,9,1,146.2366180419922
2009-06-10,154.6903712940835,158.63152725062065,151.19259538265678,154.05978393554688,9383796,0.0,0.0,16.05449503651539,7.438931867963873,135.2959415435791,124.13832382202149,1,0.0,2009,6,10,2,154.12872314453125
2009-06-11,155.281567996442,156.15847773389265,151.73452710312225,152.73951721191406,3883200,0.0,0.0,15.172170371474012,4.423950630770406,136.82609748840332,124.99217575073243,1,0.0,2009,6,11,3,154.05978393554688
2009-06-12,154.6903407782308,156.62150441048155,150.0003685206358,150.66050720214844,6358660,0.0,0.0,15.665328378559591,6.62113588984576,138.01336975097655,125.73981231689453,1,0.0,2009,6,12,4,152.73951721191406
2009-06-15,150.6900326990891,154.69030179217418,148.77857051349235,153.31089782714844,6595868,0.0,0.0,15.701954101942876,5.9117312786818275,138.349845123291,126.74382110595702,1,0.0,2009,6,15,0,150.66050720214844
2009-06-16,152.04162982417523,156.08761607403957,147.2419948972043,154.36212158203125,4344006,1.25,2.0,15.284307752012658,8.845621176835266,139.46897659301757,127.70855392456055,1,0.0,2009,6,16,1,153.31089782714844
2009-06-17,155.49261003248762,156.68260449702197,148.74930806679302,150.23680114746094,3741568,0.0,0.0,15.135015600133919,7.93329643022895,140.31385879516603,128.56733108520507,1,0.0,2009,6,17,2,154.36212158203125
2009-06-18,149.93929255809712,155.88926448500573,147.5791321849905,149.30462646484375,4753108,0.0,0.0,15.374309488217685,8.310132300015226,141.39983444213868,129.27247985839844,1,0.0,2009,6,18,3,150.23680114746094
2009-06-19,149.5426180242061,155.49258956363076,148.74928848561615,150.6532745361328,7727732,0.0,0.0,15.860326104588196,6.7433010780146105,142.68527297973634,130.0014483642578,1,0.0,2009,6,19,4,149.30462646484375
2009-06-22,152.47795771183874,153.82661570819724,145.972656943036,146.6271514892578,4106208,0.0,0.0,15.22801077638591,7.853958765161252,143.79600868225097,130.5529428100586,1,0.0,2009,6,22,0,150.6532745361328
2009-06-23,142.79939043082263,149.84019370900904,142.00606048398473,145.4372100830078,5135694,0.0,0.0,15.451725737853389,7.834133225024317,144.91523246765138,131.08694366455077,1,0.0,2009,6,23,1,146.6271514892578
2009-06-24,147.93617272483382,154.1043068037052,142.87869547451916,151.42681884765625,7303954,0.0,0.0,15.803926540230295,11.225611329186052,146.0964813232422,131.78133056640624,1,0.0,2009,6,24,2,145.4372100830078
2009-06-25,151.52593585100811,155.49258338637483,146.88495339253004,150.93093872070312,9694662,0.0,0.0,16.08708608586908,8.607629993844796,147.10859222412108,132.52314346313477,1,0.0,2009,6,25,3,151.42681884765625
2009-06-26,151.7242943539485,160.41125153120305,149.3641338218983,157.6345977783203,6099700,0.0,0.0,15.623750311548754,11.047117709304757,148.0479766845703,133.42129806518554,1,0.0,2009,6,26,4,150.93093872070312
2009-06-29,158.60647523512048,159.45930241654642,152.06150386727717,153.19200134277344,4745206,0.0,0.0,15.372645613942911,7.397798549269254,148.8337089538574,134.2264617919922,1,0.0,2009,6,29,0,157.6345977783203
2009-06-30,153.7076058320394,157.87258611910113,151.9821115777784,154.6397705078125,5923948,0.0,0.0,15.594513845284828,5.890474541322732,149.72040176391602,135.10669219970703,1,0.0,2009,6,30,1,153.19200134277344
2009-07-01,153.5489692152546,156.68261917775965,151.70448004345266,155.8694610595703,3684738,0.0,0.0,15.119710253417393,4.978139134306986,150.64788818359375,136.05349014282226,1,0.0,2009,7,1,2,154.6397705078125
2009-07-02,154.69927978515625,156.8015984888547,151.20863421159103,154.69927978515625,3715428,0.0,0.0,15.12800470725968,5.592964277263661,151.41488800048828,137.0076252746582,1,0.0,2009,7,2,3,155.8694610595703
2009-07-03,152.71593537408327,155.65125223035372,152.71593537408327,155.0760955810547,2919844,0.0,0.0,14.887041090643775,2.935316856270447,152.06130981445312,137.87017669677735,1,0.0,2009,7,3,4,154.69927978515625
